"_id","title","tags","original-price","discount","price-main-md","seller","ProductId","price-promotional"
"ObjectId(""6296b11afc39a438146749b7"")","Protector Solar SPF 100 Total Block","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/bloqueadores-y-bronceadores"",""bloqueadores-y-bronceadores/bloqueadores""]",98,0.5408163265306123,45,"{""score"":4.6,""link-low-md"":""NOVUS""}",10299,
"ObjectId(""6296b11afc39a438146749b8"")","Micrófono Solapero Inalámbrico K9 + Adaptador para PC","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/accesorios-de-audio"",""accesorios-de-audio/microfonos""]",280,0.28928571428571426,199,"{""score"":4.7,""link-low-md"":""ANAVATEC SAC""}",10300,
"ObjectId(""6296b11afc39a438146749b9"")","Toumi F9 Pro Audifonos Bluetooth y Toumi Watch T-MIX Reloj inteligen","[""deportes"",""deportes/tecnologia-para-deportes"",""tecnologia-para-deportes/fit-bands"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",259,0.23166023166023164,199,"{""score"":4.4,""link-low-md"":""Water""}",10301,179.9
"ObjectId(""6296b11afc39a438146749ba"")","Combo 2Pcs Lenovo XT89 Auriculares inalámbricos Bluetooth TWS Earphone","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/audifonos"",""audifonos/audifonos-in-ear"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",160,0.29374999999999996,113,"{""score"":4.5,""link-low-md"":""Motorola Online Store""}",10302,
"ObjectId(""6296b11afc39a438146749bb"")","Box de Sorpresa Aniversario Caja de Regalos - VINOCASA EUROPAGOURMET","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/regalos-y-combos""]",599.99,0.4333405556759279,339.99,"{""score"":4.4,""link-low-md"":""BRAVO""}",10303,
"ObjectId(""6296b11afc39a438146749bc"")","Cortadora haircutting kit  wahl 79235-388 color amarillo","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-para-afeitado"",""articulos-para-afeitado/recortadoras""]",149.9,0.20013342228152098,119.9,"{""score"":4.6,""link-low-md"":""Imaco Tienda Oficial""}",10304,
"ObjectId(""6296b11afc39a438146749bd"")","ENCHEN Shaver 3D Rasuradora eléctrica Máquina de afeitar","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-para-afeitado"",""articulos-para-afeitado/rastrillos-y-sistemas"",""rastrillos-y-sistemas/rastrillos-para-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",140,0.3642857142857143,89,"{""score"":4.4,""link-low-md"":""Water""}",10305,79.9
"ObjectId(""6296b11afc39a438146749be"")","Vibrador Para Lamer La Lengua Para Mujeres Mastubators 10","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-de-masaje-y-spa"",""articulos-de-masaje-y-spa/spa"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",208,0.20192307692307687,166,"{""score"":4.3,""link-low-md"":""Enjoylife""}",10306,
"ObjectId(""6296b11afc39a438146749bf"")","Mochila Bebe mujer - Velvet Quilted Large - beige","[""moda"",""moda/carteras-billeteras-maletas-y-mochilas"",""carteras-billeteras-maletas-y-mochilas/carteras-mujer""]",240,0.37916666666666665,149,"{""score"":4.6,""link-low-md"":""ZARCEX""}",10307,
"ObjectId(""6296b11afc39a438146749c0"")","ECigarro Electrónico Vaporesso Luxe S Kit Green Apple","[""salud-y-bienestar"",""salud-y-bienestar/articulos-para-dejar-de-fumar"",""articulos-para-dejar-de-fumar/cigarros-electronicos-y-accesorios"",""cigarros-electronicos-y-accesorios/cigarros-electronicos""]",550,0.09272727272727277,499,"{""score"":4.5,""link-low-md"":""Distribuidora Infinity Products""}",10308,
"ObjectId(""6296b11afc39a438146749c1"")","Enterizo Mujer Graciela Negro","[""moda"",""moda/mujeres"",""mujeres/ropa-mujer"",""ropa-mujer/jumpsuits-rompers-y-overoles"",""jumpsuits-rompers-y-overoles/enterizos""]",79.9,0.5,39.95,"{""score"":4.8,""link-low-md"":""TopiTop""}",10309,
"ObjectId(""6296b11afc39a438146749c2"")","Base 4 en 1 Cargador Stand Ventilador Cooler Para Xbox One/S/X Rac","[""consolas-y-videojuegos"",""consolas-y-videojuegos/xbox-videojuegos"",""xbox-videojuegos/accesorios-xbox"",""accesorios-xbox/cargadores-xbox""]",249.9,0.2000800320128051,199.9,"{""score"":4.7,""link-low-md"":""RAC STORE""}",10310,
"ObjectId(""6296b11afc39a438146749c3"")","Maletas De Viaje DUKAP Royal 61 cm Vino - RYMV","[""moda"",""moda/carteras-billeteras-maletas-y-mochilas"",""carteras-billeteras-maletas-y-mochilas/maletas-de-viaje"",""maletas-de-viaje/maletas""]",319,0.5015673981191222,159,"{""score"":4.6,""link-low-md"":""Proshopper Peru SAC""}",10311,149
"ObjectId(""6296b11afc39a438146749c4"")","Amazon Kindle Paperwhite 8GB Resistente al agua Verde Azulado","[""libros-y-peliculas"",""libros-y-peliculas/lectores-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",749,0.3871829105473965,459,"{""score"":4.7,""link-low-md"":""Mr Click Miami""}",10312,419
"ObjectId(""6296b11afc39a438146749c5"")","Mp3 Transmisor De Radio Usb Sd Control Para Carro - Negro","[""tv-audio-y-video"",""tv-audio-y-video/audio-para-autos"",""audio-para-autos/accesorios-auto""]",,,45,"{""score"":3.8,""link-low-md"":""gisselle ellejane ortiz hidalgo""}",10313,
"ObjectId(""6296b11afc39a438146749c6"")","Caja de Regalos Box de Sorpresa AmigosEnamorados Aniversario","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/regalos-y-combos""]",299.99,0.3766792226407547,186.99,"{""score"":4.4,""link-low-md"":""BRAVO""}",10314,
"ObjectId(""6296b11afc39a438146749c7"")","ALWAYSME-funda protectora para zapatos para hombre y mujer, Protecto =","[""moda"",""moda/cuidado-de-zapatos-y-accesorios"",""cuidado-de-zapatos-y-accesorios/bolsas-para-zapatos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",86,0.19767441860465118,69,"{""score"":4.3,""link-low-md"":""HONGSHENG MALL""}",10315,
"ObjectId(""6296b11afc39a438146749c8"")","Record Panificadora 1.0 kg. Negra","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/otros-pequenos-electrodomesticos""]",425,0.1505882352941177,361,"{""score"":4.7,""link-low-md"":""RECORD""}",10316,
"ObjectId(""6296b11afc39a438146749c9"")","SESDERMA C-Vit Liposomal Serum","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-de-cuidado-facial"",""articulos-de-cuidado-facial/sueros""]",,,195,"{""score"":4.7,""link-low-md"":""SESDERMA PERU S.A.C.""}",10317,
"ObjectId(""6296b11afc39a438146749ca"")","Apple Pencil A1603 1Er Generacion Bluetooth","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-tablets"",""accesorios-para-tablets/lapiz-para-tablets""]",799,0.2503128911138923,599,"{""score"":4.4,""link-low-md"":""R&M PORTATILES S.A.C.""}",10318,
"ObjectId(""6296b11afc39a438146749cb"")","Polo Billabong Team Wave Negro","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre"",""polos-hombre/polos-manga-corta-hombre""]",,,79,"{""score"":4.7,""link-low-md"":""Forus Perú""}",10319,
"ObjectId(""6296b11afc39a438146749cc"")","Consola De Juego Portátil PXP3 De 16 Bits Color Celeste","[""consolas-y-videojuegos"",""consolas-y-videojuegos/coleccionables-consolas-y-videojuegos""]",200,0.52525,94.95,"{""score"":4.5,""link-low-md"":""ACCESORIOS TAURO""}",10320,
"ObjectId(""6296b11afc39a438146749cd"")","Edulcorante SPLENDA en Polvo Caja 25 Sobres","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/harina-azucar-y-reposteria"",""harina-azucar-y-reposteria/azucar-y-endulzantes"",""azucar-y-endulzantes/endulzantes""]",,,10.34,"{""score"":4.6,""link-low-md"":""VEGA""}",10321,
"ObjectId(""6296b11afc39a438146749ce"")","Microfono Blue Snowball Ice Usb Sonido Alta Calidad HomeOffice Discord","[""computacion"",""computacion/punto-de-venta""]",499,0.4791583166332666,259.9,"{""score"":4.8,""link-low-md"":""AYNITI SAC""}",10322,
"ObjectId(""6296b11afc39a438146749cf"")","120cm#Kids Hoodie girando la sudadera roja de manga larga Disney Movie","[""moda"",""moda/disfraces"",""disfraces/disfraces-hombre"",""disfraces-hombre/disfraces-de-profesiones-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",648,0.19907407407407407,519,"{""score"":3.9,""link-low-md"":""AI Fahion""}",10323,
"ObjectId(""6296b11afc39a438146749d0"")","HERVIDOR ELÉCTRICO FINEZZA 2L FZ-634T","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-bebidas"",""preparacion-de-bebidas/hervidores""]",220,0.25,165,"{""score"":4.3,""link-low-md"":""Finezza Perú""}",10324,
"ObjectId(""6296b11afc39a438146749d1"")","Maternelle - Colchón Para Pack  Play Standar Grande - Rosado","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/muebles-infantiles"",""muebles-infantiles/habitacion-del-bebe"",""habitacion-del-bebe/ropa-de-cama-para-bebes"",""ropa-de-cama-para-bebes/colchones-para-bebes""]",229.9,0.20000000000000007,183.92,"{""score"":4.6,""link-low-md"":""MATERNELLE""}",10325,
"ObjectId(""6296b11afc39a438146749d2"")","Ropa deportiva sexy para damas elegantes tops + pantalones de yoga y Pilates-Azul","[""deportes"",""deportes/ropa-y-calzado-deportivo-mujer"",""ropa-y-calzado-deportivo-mujer/polos-deportivos-mujer"",""polos-deportivos-mujer/polos-deportivos-para-yoga-y-pilates-mujer"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",159,0.15094339622641506,135,"{""score"":4.3,""link-low-md"":""Sunshine Beauty Hair""}",10326,
"ObjectId(""6296b11afc39a438146749d3"")","Actualizar nuevo equipo anti-Nor 2 en una caja diferentes tamaños","[""salud-y-bienestar"",""salud-y-bienestar/articulos-para-dejar-de-roncar"",""articulos-para-dejar-de-roncar/clips-para-la-nariz"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",45.73,0.2307019462059916,35.18,"{""score"":4.6,""link-low-md"":""FRN2020""}",10327,
"ObjectId(""6296b11afc39a438146749d4"")","Zapatillas DC SHOES PURE Para Hombre - HBW","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-outdoor-hombre""]",,,299,"{""score"":4.6,""link-low-md"":""Ola y Montana""}",10328,219
"ObjectId(""6296b11afc39a438146749d5"")","Lenceria Erótica camison  Sexy - Negro","[""salud-y-bienestar"",""salud-y-bienestar/bienestar-sexual"",""bienestar-sexual/productos-para-despedidas-de-soltero-y-soltera""]",80,0.62625,29.9,"{""score"":4.4,""link-low-md"":""ENCISO PORTILLO JORGE LUIS""}",10329,
"ObjectId(""6296b11afc39a438146749d6"")","JEANS STRETCH XERO TOLERANCE PARA HOMBRE - STONE BLUE HB","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/jeans-hombre"",""jeans-hombre/jeans-skinny-hombre""]",199,0.4,119.4,"{""score"":4.7,""link-low-md"":""Grupo Pionier""}",10330,
"ObjectId(""6296b11afc39a438146749d7"")","Esmalte de Uñas Amantes de Media Noche Yanbal","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/maquillaje"",""maquillaje/maquillaje-para-unas"",""maquillaje-para-unas/esmaltes""]",32,0.4375,18,"{""score"":4.6,""link-low-md"":""NOVUS""}",10331,
"ObjectId(""6296b11afc39a438146749d8"")","Zapatilla Running Hombre  RAFAELITO-NEGRO","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-deportivas-hombre"",""zapatillas-deportivas-hombre/zapatillas-para-correr-hombre""]",179,0.2011173184357542,143,"{""score"":4.4,""link-low-md"":""Grupo Conway""}",10332,129
"ObjectId(""6296b11afc39a438146749d9"")","Camiseta de manga corta para niños unisex para niños con letras únicas de impresión para el verano","[""deportes"",""deportes/ropa-y-calzado-deportivo-ninos"",""ropa-y-calzado-deportivo-ninos/polos-deportivos-ninos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",73,0.26027397260273977,54,"{""score"":4.2,""link-low-md"":""PerfectStore""}",10333,
"ObjectId(""6296b11afc39a438146749da"")","Los Gatos Guerreros: La Nueva Profec?A- Luz Estelar - Erin Hunter.","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/literatura-y-novelas"",""literatura-y-novelas/ciencia-ficcion""]",,,59,"{""score"":4.7,""link-low-md"":""SBS Libreria""}",10334,
"ObjectId(""6296b11afc39a438146749db"")","Polo Hombre Javier11d Manga Corta Rojo America","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre"",""polos-hombre/polos-manga-corta-hombre""]",49.9,0.5,24.95,"{""score"":4.8,""link-low-md"":""TopiTop""}",10335,
"ObjectId(""6296b11afc39a438146749dc"")","Mini Grill 2 en 1 Crispy&Co Taurus Inox","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-alimentos"",""preparacion-de-alimentos/sandwicheras-y-waffleras"",""sandwicheras-y-waffleras/sandwicheras""]",,,119.9,"{""score"":4.5,""link-low-md"":""Mapalsa SAC - Mapalsa""}",10336,
"ObjectId(""6296b11afc39a438146749dd"")","Cereal FITNESS Original Caja 285gr","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/cereales-y-desayuno"",""cereales-y-desayuno/cereales""]",,,11.99,"{""score"":4.6,""link-low-md"":""VEGA""}",10337,
"ObjectId(""6296b11afc39a438146749de"")","RELOJ GUESS GW0058G1 para Hombre.","[""moda"",""moda/relojes"",""relojes/relojes-hombre"",""relojes-hombre/relojes-de-lujo-hombre""]",799,0.5,399.5,"{""score"":4.5,""link-low-md"":""Chronos""}",10338,
"ObjectId(""6296b11afc39a438146749df"")","Cubrezapatos desechables de plástico grueso para exteriores, para dí =","[""moda"",""moda/cuidado-de-zapatos-y-accesorios"",""cuidado-de-zapatos-y-accesorios/bolsas-para-zapatos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",90,0.1777777777777778,74,"{""score"":4.3,""link-low-md"":""fukela""}",10339,
"ObjectId(""6296b11afc39a438146749e0"")","Viu Manent Reserva Cabernet Sauv.X 750 Viu Manent 13300002","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/vinos-y-licores"",""vinos-y-licores/vinos-y-champagne"",""vinos-y-champagne/vino-tinto""]",,,61,"{""score"":4.5,""link-low-md"":""Falabella""}",10340,
"ObjectId(""6296b11afc39a438146749e1"")","Lettering Sin Límites","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/actividades-recreacion-y-estilo-de-vida"",""actividades-recreacion-y-estilo-de-vida/pasatiempos""]",69,0.30000000000000004,48.3,"{""score"":4.5,""link-low-md"":""Falabella""}",10341,
"ObjectId(""6296b11afc39a438146749e2"")","Dualshock Remote Gaming Controller consola Joystick Gamepad para PlayStation","[""consolas-y-videojuegos"",""consolas-y-videojuegos/xbox-videojuegos"",""xbox-videojuegos/accesorios-xbox"",""accesorios-xbox/controles-xbox"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",126,0.2698412698412699,92,"{""score"":4.3,""link-low-md"":""Rainy design""}",10342,
"ObjectId(""6296b11afc39a438146749e3"")","Mini Linterna Táctica Potente Telescopica Zoom Recargable","[""deportes"",""deportes/outdoor"",""outdoor/campismo"",""campismo/linternas"",""linternas/linternas-a-bateria""]",49,0.34693877551020413,32,"{""score"":4.3,""link-low-md"":""GL IMPORT.""}",10343,
"ObjectId(""6296b11afc39a438146749e4"")","6 pares de gafas de seguridad Gafas protectoras de seguridad Gafas resistentes a salpicaduras químicas Transparente","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-para-la-incontinencia"",""articulos-para-la-incontinencia/panales-y-toallas"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",293,0.19795221843003408,235,"{""link-low-md"":""Wohlhabend""}",10344,
"ObjectId(""6296b11afc39a438146749e5"")","Xiaomi 10000mAh Wireless Power Bank 10W Qi Fast Wireless Charger - Blanco","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/bateria-externa-cargadores-y-cables-para-celulares""]",190,0.1842631578947368,154.99,"{""score"":4.4,""link-low-md"":""EXPRESO BBC""}",10345,
"ObjectId(""6296b11afc39a438146749e6"")","SALIDA DE DUCHA TECNO CON BRAZO Y CANOPLA ITALGRIF","[""ferreteria"",""ferreteria/plomeria"",""plomeria/plomeria-de-bano"",""plomeria-de-bano/duchas-y-regaderas""]",,,99,"{""score"":4.8,""link-low-md"":""VSI Industrial""}",10346,
"ObjectId(""6296b11afc39a438146749e7"")","Audífono Motorola Buds 120 Bluetooth 5.0 HIFI Reducción ruido-Blanco","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/audifonos"",""audifonos/audifonos-in-ear"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",424,0.2570754716981132,315,"{""score"":4.8,""link-low-md"":""Turself""}",10347,
"ObjectId(""6296b11afc39a438146749e8"")","De talla grande M-5XL Vintage chaqueta hombres chaqueta Floral hombr =","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/chaquetas-y-abrigos-ligeros-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",245,0.19999999999999996,196,"{""score"":4.3,""link-low-md"":""HONGSHENG MALL""}",10348,179.9
"ObjectId(""6296b11afc39a438146749e9"")","Esponja para Ollas Brillo Inoxidable Fullcenter","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/articulos-para-el-hogar"",""articulos-para-el-hogar/limpieza-y-cuidado-del-hogar"",""limpieza-y-cuidado-del-hogar/accessorios-de-limpieza-y-jarcieria"",""accessorios-de-limpieza-y-jarcieria/fibras-y-esponjas""]",,,5.2,"{""score"":4.6,""link-low-md"":""NOVUS""}",10349,
"ObjectId(""6296b11afc39a438146749ea"")","2x Gorra Sombrero de Restaurante Chef Cocinero Alto Elástico","[""moda"",""moda/disfraces"",""disfraces/accesorios-para-disfraces"",""accesorios-para-disfraces/sombreros-para-disfraces"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",441,0.23129251700680276,339,"{""link-low-md"":""perfeclan""}",10350,
"ObjectId(""6296b11afc39a438146749eb"")","Depilador Tipo Labial para Vellos Facial de Cartera","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-para-depilacion"",""articulos-para-depilacion/depiladoras""]",25,0.6439999999999999,8.9,"{""score"":4.4,""link-low-md"":""Qatary Store""}",10351,
"ObjectId(""6296b11afc39a438146749ec"")","RADIO MOTOROLA T400 / T402 2 UNIDADES PAQUETE WALKIE TALKIE","[""celulares-y-tablets"",""celulares-y-tablets/walkie-talkies""]",549,0.025500910746812377,535,"{""score"":4.9,""link-low-md"":""LA CASA DE LA CONECTIVIDAD WIFI SAC""}",10352,
"ObjectId(""6296b11afc39a438146749ed"")","Consola retro de juegos de 8 bits 660 Juegos - estilo super NES","[""consolas-y-videojuegos"",""consolas-y-videojuegos/coleccionables-consolas-y-videojuegos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",281,0.33096085409252674,188,"{""score"":4.2,""link-low-md"":""LIVEHOTSTORE""}",10353,
"ObjectId(""6296b11afc39a438146749ee"")","Insecticida liquido Matanox 2 Frascos (Cipermetrina al 20%","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/articulos-para-el-hogar"",""articulos-para-el-hogar/limpieza-y-cuidado-del-hogar"",""limpieza-y-cuidado-del-hogar/insecticidas-y-trampas""]",29.99,0.3334444814938313,19.99,"{""score"":4.4,""link-low-md"":""BRAVO""}",10354,
"ObjectId(""6296b11afc39a438146749ef"")","Pack antideslizante + protector de talones","[""moda"",""moda/cuidado-de-zapatos-y-accesorios"",""cuidado-de-zapatos-y-accesorios/sets-de-limpieza""]",19,0.39473684210526316,11.5,"{""score"":4.4,""link-low-md"":""Mia adn Perú""}",10355,
"ObjectId(""6296b11afc39a438146749f0"")","TV LED Monitor 19 Digital HD","[""tv-audio-y-video"",""tv-audio-y-video/tv-y-video"",""tv-y-video/televisores"",""televisores/led-tv""]",500,0.30001999999999995,349.99,"{""score"":4.4,""link-low-md"":""Importaciones Ashley & Nicolas""}",10356,
"ObjectId(""6296b11afc39a438146749f1"")","Guess - Lentes de sol GU7694-66A para Mujer","[""moda"",""moda/lentes"",""lentes/lentes-mujer"",""lentes-mujer/lentes-de-sol-mujer"",""lentes-de-sol-mujer/lentes-de-sol-ovalados-mujer""]",599,0.667779632721202,199,"{""score"":4.6,""link-low-md"":""Youroutlet perú sac (MP)""}",10357,179
"ObjectId(""6296b11afc39a438146749f2"")","Funda Protectora para Iphone XS Max  Flip Cover Protector Forro Estuche con tarjetero","[""celulares-y-tablets"",""celulares-y-tablets/tiempo-aire""]",109,0.1834862385321101,89,"{}",10358,
"ObjectId(""6296b11afc39a438146749f3"")","Cerveza STELLA ARTOIS (X2) 6PACK LATA 269 ML","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/vinos-y-licores"",""vinos-y-licores/cervezas"",""cervezas/cerveza-clara""]",53.7,0.1080074487895718,47.9,"{""score"":4.6,""link-low-md"":""BACKUS""}",10359,
"ObjectId(""6296b11afc39a438146749f4"")","Short Deportivo para Mujer Biker DIADORA-Multicolor","[""deportes"",""deportes/ropa-y-calzado-deportivo-mujer"",""ropa-y-calzado-deportivo-mujer/shorts-deportivos-mujer"",""shorts-deportivos-mujer/shorts-deportivos-estandar-mujer""]",69.9,0.22832618025751084,53.94,"{""score"":4.5,""link-low-md"":""Falabella""}",10360,
"ObjectId(""6296b11afc39a438146749f5"")","Altavoz Inalámbrico Con Banda Para El Cuello IPX5 Regalo Negro","[""tv-audio-y-video"",""tv-audio-y-video/audio-para-autos"",""audio-para-autos/tweeters"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",282,0.23049645390070927,217,"{""link-low-md"":""Sharplace""}",10361,
"ObjectId(""6296b11afc39a438146749f6"")","Pistola vigilante lanza dardos XSHOT","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/juguetes-y-juegos"",""juguetes-y-juegos/deportes-y-juegos-de-jardin"",""deportes-y-juegos-de-jardin/lanzadores""]",,,110,"{""score"":4.7,""link-low-md"":""Suckot""}",10362,
"ObjectId(""6296b11afc39a438146749f7"")","Tilo infusión  caja x 50 sobres x 2g aprox.","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/bebidas-e-infusiones"",""bebidas-e-infusiones/tes-e-infusiones"",""tes-e-infusiones/infusiones""]",50,0.19999999999999996,40,"{""score"":4.8,""link-low-md"":""ADVANCE SCIENTIF MEDIC S.A.C.""}",10363,
"ObjectId(""6296b11afc39a438146749f8"")","Michael Kors Bolso de hombro Teagan grande de piel granulada Negro","[""moda"",""moda/carteras-billeteras-maletas-y-mochilas"",""carteras-billeteras-maletas-y-mochilas/carteras-mujer"",""carteras-mujer/carteras-con-asas"",""carteras-con-asas/carteras-trapezoide""]",939,0.0851970181043663,859,"{""score"":4.7,""link-low-md"":""All in Luc""}",10364,
"ObjectId(""6296b11afc39a438146749f9"")","Encendedor de llama recta a prueba de viento, encendedor compacto de =","[""salud-y-bienestar"",""salud-y-bienestar/articulos-para-dejar-de-fumar"",""articulos-para-dejar-de-fumar/cigarros-electronicos-y-accesorios"",""cigarros-electronicos-y-accesorios/accesorios-para-cigarros-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",105,0.19999999999999996,84,"{""score"":4.3,""link-low-md"":""HONGSHENG MALL""}",10365,
"ObjectId(""6296b11afc39a438146749fa"")","ibaby - Silla MecedoraHamaca Vibradora Musical - Celeste","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/bebes"",""bebes/juguetes-y-entretenimiento-para-bebes"",""juguetes-y-entretenimiento-para-bebes/actividad-y-entretenimiento-para-bebes"",""actividad-y-entretenimiento-para-bebes/sillas-mecedoras-y-bouncers""]",300,0.5033333333333334,149,"{""score"":4.7,""link-low-md"":""plaza Infantil sac""}",10366,
"ObjectId(""6296b11afc39a438146749fb"")","Polo Hombre Warren Core Manga Corta Negro","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre"",""polos-hombre/polos-manga-corta-hombre""]",,,49.9,"{""score"":4.8,""link-low-md"":""TopiTop""}",10367,
"ObjectId(""6296b11afc39a438146749fc"")","Zapatilla Under Armour Micro G Pursuit - Negro","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-deportivas-hombre"",""zapatillas-deportivas-hombre/zapatillas-para-correr-hombre""]",299,0.16722408026755853,249,"{""score"":4.5,""link-low-md"":""Richorf Shoes""}",10368,
"ObjectId(""6296b11afc39a438146749fd"")","TIMONEL FRiJOL CANARIO  x 500 GR","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/arroz-pasta-y-semillas"",""arroz-pasta-y-semillas/legumbres""]",,,5.36,"{""score"":4.6,""link-low-md"":""VEGA""}",10369,
"ObjectId(""6296b11afc39a438146749fe"")","Ropa De Compresión Licra Deportiva Conjunto De 5 En 1","[""deportes"",""deportes/ropa-y-calzado-deportivo-hombre"",""ropa-y-calzado-deportivo-hombre/uniformes-deportivos-hombre"",""uniformes-deportivos-hombre/uniformes-para-basquetbol-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",445.3,0.19986525937570176,356.3,"{""score"":4.8,""link-low-md"":""Dress CiCi""}",10370,
