"_id","CustomerId","Date","PaymentMethod","Items"
"ObjectId(""6296b205fc39a43814674e9f"")",1901,"2020-02-02T05:37:38.000Z","{""Cash"":""Cash""}","[{""ProductId"":10063,""Amount"":1},{""ProductId"":10377,""Amount"":1},{""ProductId"":10104,""Amount"":1},{""ProductId"":10238,""Amount"":2},{""ProductId"":10427,""Amount"":0},{""ProductId"":10478,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674ea0"")",1362,"2020-04-09T11:13:10.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10134,""Amount"":9},{""ProductId"":10421,""Amount"":1},{""ProductId"":10342,""Amount"":5},{""ProductId"":10464,""Amount"":3},{""ProductId"":10092,""Amount"":1},{""ProductId"":10383,""Amount"":0},{""ProductId"":10190,""Amount"":5},{""ProductId"":10189,""Amount"":2},{""ProductId"":10450,""Amount"":2},{""ProductId"":10222,""Amount"":11},{""ProductId"":10471,""Amount"":6},{""ProductId"":10412,""Amount"":8},{""ProductId"":10027,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674ea1"")",1018,"2020-04-19T22:01:31.000Z","{""Cash"":""Debit""}","[{""ProductId"":10159,""Amount"":1},{""ProductId"":10010,""Amount"":8},{""ProductId"":10147,""Amount"":2},{""ProductId"":10148,""Amount"":3},{""ProductId"":10434,""Amount"":2},{""ProductId"":10023,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674ea2"")",1908,"2020-01-21T06:59:29.000Z","{""Cash"":""Debit""}","[{""ProductId"":10075,""Amount"":3},{""ProductId"":10341,""Amount"":0},{""ProductId"":10472,""Amount"":0},{""ProductId"":10412,""Amount"":8},{""ProductId"":10169,""Amount"":2},{""ProductId"":10144,""Amount"":1},{""ProductId"":10074,""Amount"":4},{""ProductId"":10231,""Amount"":2},{""ProductId"":10482,""Amount"":0},{""ProductId"":10045,""Amount"":5},{""ProductId"":10437,""Amount"":3},{""ProductId"":10114,""Amount"":1},{""ProductId"":10015,""Amount"":7},{""ProductId"":10004,""Amount"":1},{""ProductId"":10457,""Amount"":2},{""ProductId"":10224,""Amount"":1},{""ProductId"":10303,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674ea3"")",1974,"2020-06-14T08:22:04.000Z","{""Credit"":{""Quotes"":4,""Back"":""BBVA""}}","[{""ProductId"":10077,""Amount"":3},{""ProductId"":10116,""Amount"":0},{""ProductId"":10214,""Amount"":9},{""ProductId"":10473,""Amount"":1},{""ProductId"":10485,""Amount"":2},{""ProductId"":10237,""Amount"":1},{""ProductId"":10068,""Amount"":0},{""ProductId"":10471,""Amount"":6},{""ProductId"":10367,""Amount"":2},{""ProductId"":10367,""Amount"":2},{""ProductId"":10015,""Amount"":7},{""ProductId"":10331,""Amount"":1},{""ProductId"":10110,""Amount"":4},{""ProductId"":10480,""Amount"":0},{""ProductId"":10010,""Amount"":8},{""ProductId"":10425,""Amount"":4},{""ProductId"":10269,""Amount"":5},{""ProductId"":10269,""Amount"":5},{""ProductId"":10446,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814674ea4"")",1009,"2020-04-20T04:01:20.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10165,""Amount"":3},{""ProductId"":10416,""Amount"":6},{""ProductId"":10324,""Amount"":6},{""ProductId"":10284,""Amount"":3},{""ProductId"":10361,""Amount"":2},{""ProductId"":10011,""Amount"":4},{""ProductId"":10395,""Amount"":2},{""ProductId"":10117,""Amount"":0},{""ProductId"":10081,""Amount"":5},{""ProductId"":10333,""Amount"":2},{""ProductId"":10448,""Amount"":1},{""ProductId"":10275,""Amount"":3},{""ProductId"":10119,""Amount"":2},{""ProductId"":10368,""Amount"":4},{""ProductId"":10447,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674ea5"")",1736,"2020-03-25T02:12:47.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Falabella""}}","[{""ProductId"":10109,""Amount"":1},{""ProductId"":10334,""Amount"":5},{""ProductId"":10442,""Amount"":1},{""ProductId"":10046,""Amount"":1},{""ProductId"":10287,""Amount"":1},{""ProductId"":10351,""Amount"":0},{""ProductId"":10411,""Amount"":3},{""ProductId"":10278,""Amount"":5},{""ProductId"":10331,""Amount"":1},{""ProductId"":10259,""Amount"":1},{""ProductId"":10102,""Amount"":2},{""ProductId"":10036,""Amount"":1},{""ProductId"":10127,""Amount"":3},{""ProductId"":10411,""Amount"":3},{""ProductId"":10067,""Amount"":6},{""ProductId"":10038,""Amount"":2},{""ProductId"":10115,""Amount"":6},{""ProductId"":10139,""Amount"":3},{""ProductId"":10198,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674ea6"")",1836,"2019-03-14T03:07:55.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10412,""Amount"":8},{""ProductId"":10123,""Amount"":2},{""ProductId"":10307,""Amount"":1},{""ProductId"":10017,""Amount"":0},{""ProductId"":10156,""Amount"":1},{""ProductId"":10227,""Amount"":1},{""ProductId"":10108,""Amount"":3},{""ProductId"":10337,""Amount"":0},{""ProductId"":10179,""Amount"":5},{""ProductId"":10101,""Amount"":4},{""ProductId"":10431,""Amount"":5},{""ProductId"":10105,""Amount"":1},{""ProductId"":10286,""Amount"":4},{""ProductId"":10232,""Amount"":5},{""ProductId"":10219,""Amount"":2},{""ProductId"":10120,""Amount"":4},{""ProductId"":10412,""Amount"":8}]"
"ObjectId(""6296b205fc39a43814674ea7"")",1648,"2019-11-23T20:28:22.000Z","{""Cash"":""Debit""}","[{""ProductId"":10017,""Amount"":0},{""ProductId"":10481,""Amount"":1},{""ProductId"":10244,""Amount"":1},{""ProductId"":10129,""Amount"":3},{""ProductId"":10128,""Amount"":3},{""ProductId"":10420,""Amount"":0},{""ProductId"":10403,""Amount"":4},{""ProductId"":10212,""Amount"":2},{""ProductId"":10337,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674ea8"")",1815,"2020-03-07T22:44:49.000Z","{""Cash"":""Debit""}","[{""ProductId"":10489,""Amount"":0},{""ProductId"":10212,""Amount"":2},{""ProductId"":10110,""Amount"":4},{""ProductId"":10402,""Amount"":2},{""ProductId"":10153,""Amount"":1},{""ProductId"":10175,""Amount"":3},{""ProductId"":10198,""Amount"":2},{""ProductId"":10359,""Amount"":6},{""ProductId"":10312,""Amount"":1},{""ProductId"":10496,""Amount"":2},{""ProductId"":10418,""Amount"":7}]"
"ObjectId(""6296b205fc39a43814674ea9"")",1977,"2020-06-14T18:02:53.000Z","{""Cash"":""Cash""}","[{""ProductId"":10067,""Amount"":6},{""ProductId"":10115,""Amount"":6},{""ProductId"":10102,""Amount"":2},{""ProductId"":10386,""Amount"":0},{""ProductId"":10222,""Amount"":11},{""ProductId"":10488,""Amount"":0},{""ProductId"":10418,""Amount"":7},{""ProductId"":10089,""Amount"":3},{""ProductId"":10445,""Amount"":4},{""ProductId"":10444,""Amount"":1},{""ProductId"":10083,""Amount"":2},{""ProductId"":10348,""Amount"":3},{""ProductId"":10476,""Amount"":2},{""ProductId"":10316,""Amount"":1},{""ProductId"":10252,""Amount"":3},{""ProductId"":10122,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814674eaa"")",1701,"2020-03-20T11:17:08.000Z","{""Credit"":{""Quotes"":6,""Back"":""BBVA""}}","[{""ProductId"":10283,""Amount"":4},{""ProductId"":10288,""Amount"":1},{""ProductId"":10237,""Amount"":1},{""ProductId"":10404,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674eab"")",1376,"2020-07-08T03:44:43.000Z","{""Cash"":""Cash""}","[{""ProductId"":10362,""Amount"":4},{""ProductId"":10190,""Amount"":5},{""ProductId"":10103,""Amount"":3},{""ProductId"":10361,""Amount"":2},{""ProductId"":10213,""Amount"":4},{""ProductId"":10059,""Amount"":0},{""ProductId"":10401,""Amount"":2},{""ProductId"":10103,""Amount"":3},{""ProductId"":10011,""Amount"":4},{""ProductId"":10153,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674eac"")",1163,"2020-10-19T09:01:29.000Z","{""Cash"":""Debit""}","[{""ProductId"":10208,""Amount"":1},{""ProductId"":10263,""Amount"":3},{""ProductId"":10159,""Amount"":1},{""ProductId"":10214,""Amount"":9},{""ProductId"":10400,""Amount"":2},{""ProductId"":10476,""Amount"":2},{""ProductId"":10327,""Amount"":2},{""ProductId"":10231,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674ead"")",1138,"2020-08-01T15:39:56.000Z","{""Cash"":""Debit""}","[{""ProductId"":10324,""Amount"":6},{""ProductId"":10120,""Amount"":4},{""ProductId"":10286,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814674eae"")",1812,"2019-04-25T03:41:13.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10400,""Amount"":2},{""ProductId"":10011,""Amount"":4},{""ProductId"":10432,""Amount"":0},{""ProductId"":10209,""Amount"":1},{""ProductId"":10467,""Amount"":4},{""ProductId"":10350,""Amount"":3},{""ProductId"":10401,""Amount"":2},{""ProductId"":10493,""Amount"":7},{""ProductId"":10087,""Amount"":1},{""ProductId"":10186,""Amount"":2},{""ProductId"":10397,""Amount"":2},{""ProductId"":10327,""Amount"":2},{""ProductId"":10261,""Amount"":2},{""ProductId"":10375,""Amount"":4},{""ProductId"":10407,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674eaf"")",1518,"2020-01-09T07:14:55.000Z","{""Cash"":""Debit""}","[{""ProductId"":10283,""Amount"":4},{""ProductId"":10375,""Amount"":4},{""ProductId"":10450,""Amount"":2},{""ProductId"":10031,""Amount"":4},{""ProductId"":10476,""Amount"":2},{""ProductId"":10176,""Amount"":1},{""ProductId"":10031,""Amount"":4},{""ProductId"":10059,""Amount"":0},{""ProductId"":10352,""Amount"":0},{""ProductId"":10181,""Amount"":1},{""ProductId"":10290,""Amount"":2},{""ProductId"":10430,""Amount"":1},{""ProductId"":10214,""Amount"":9},{""ProductId"":10295,""Amount"":2},{""ProductId"":10431,""Amount"":5},{""ProductId"":10493,""Amount"":7},{""ProductId"":10371,""Amount"":2},{""ProductId"":10333,""Amount"":2},{""ProductId"":10176,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674eb0"")",1948,"2020-04-19T22:36:06.000Z","{""Cash"":""Debit""}","[{""ProductId"":10138,""Amount"":3},{""ProductId"":10390,""Amount"":0},{""ProductId"":10113,""Amount"":2},{""ProductId"":10324,""Amount"":6},{""ProductId"":10412,""Amount"":8},{""ProductId"":10172,""Amount"":1},{""ProductId"":10023,""Amount"":1},{""ProductId"":10175,""Amount"":3},{""ProductId"":10338,""Amount"":4},{""ProductId"":10216,""Amount"":0},{""ProductId"":10462,""Amount"":1},{""ProductId"":10259,""Amount"":1},{""ProductId"":10485,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674eb1"")",1666,"2020-06-11T09:15:28.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Ripley""}}","[{""ProductId"":10371,""Amount"":2},{""ProductId"":10194,""Amount"":3},{""ProductId"":10284,""Amount"":3},{""ProductId"":10289,""Amount"":2},{""ProductId"":10015,""Amount"":7},{""ProductId"":10183,""Amount"":1},{""ProductId"":10198,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674eb2"")",1975,"2020-01-18T23:44:37.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10058,""Amount"":0},{""ProductId"":10278,""Amount"":5},{""ProductId"":10263,""Amount"":3},{""ProductId"":10134,""Amount"":9},{""ProductId"":10155,""Amount"":4},{""ProductId"":10459,""Amount"":3},{""ProductId"":10464,""Amount"":3},{""ProductId"":10434,""Amount"":2},{""ProductId"":10399,""Amount"":1},{""ProductId"":10205,""Amount"":4},{""ProductId"":10083,""Amount"":2},{""ProductId"":10493,""Amount"":7},{""ProductId"":10160,""Amount"":2},{""ProductId"":10025,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674eb3"")",1588,"2020-08-17T11:16:39.000Z","{""Cash"":""Cash""}","[{""ProductId"":10225,""Amount"":7},{""ProductId"":10395,""Amount"":2},{""ProductId"":10446,""Amount"":5},{""ProductId"":10291,""Amount"":0},{""ProductId"":10496,""Amount"":2},{""ProductId"":10058,""Amount"":0},{""ProductId"":10289,""Amount"":2},{""ProductId"":10077,""Amount"":3},{""ProductId"":10077,""Amount"":3},{""ProductId"":10250,""Amount"":1},{""ProductId"":10362,""Amount"":4},{""ProductId"":10133,""Amount"":3},{""ProductId"":10314,""Amount"":4},{""ProductId"":10378,""Amount"":2},{""ProductId"":10155,""Amount"":4},{""ProductId"":10083,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674eb4"")",1805,"2020-02-02T02:04:21.000Z","{""Cash"":""Cash""}","[{""ProductId"":10352,""Amount"":0},{""ProductId"":10288,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674eb5"")",1593,"2020-06-04T04:43:46.000Z","{""Cash"":""Cash""}","[{""ProductId"":10277,""Amount"":0},{""ProductId"":10214,""Amount"":9}]"
"ObjectId(""6296b205fc39a43814674eb6"")",1557,"2019-07-19T03:28:43.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10074,""Amount"":4},{""ProductId"":10225,""Amount"":7},{""ProductId"":10261,""Amount"":2},{""ProductId"":10081,""Amount"":5},{""ProductId"":10375,""Amount"":4},{""ProductId"":10067,""Amount"":6},{""ProductId"":10120,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814674eb7"")",1651,"2019-04-15T02:48:50.000Z","{""Cash"":""Cash""}","[{""ProductId"":10485,""Amount"":2},{""ProductId"":10074,""Amount"":4},{""ProductId"":10141,""Amount"":7},{""ProductId"":10236,""Amount"":1},{""ProductId"":10457,""Amount"":2},{""ProductId"":10049,""Amount"":3},{""ProductId"":10315,""Amount"":3},{""ProductId"":10089,""Amount"":3},{""ProductId"":10326,""Amount"":1},{""ProductId"":10284,""Amount"":3},{""ProductId"":10405,""Amount"":3},{""ProductId"":10019,""Amount"":3},{""ProductId"":10063,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674eb8"")",1708,"2019-07-21T09:14:15.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10293,""Amount"":0},{""ProductId"":10212,""Amount"":2},{""ProductId"":10211,""Amount"":0},{""ProductId"":10232,""Amount"":5},{""ProductId"":10157,""Amount"":3},{""ProductId"":10214,""Amount"":9},{""ProductId"":10015,""Amount"":7}]"
"ObjectId(""6296b205fc39a43814674eb9"")",1264,"2020-04-26T23:42:55.000Z","{""Credit"":{""Quotes"":4,""Back"":""Banco Falabella""}}","[{""ProductId"":10113,""Amount"":2},{""ProductId"":10150,""Amount"":1},{""ProductId"":10067,""Amount"":6},{""ProductId"":10213,""Amount"":4},{""ProductId"":10281,""Amount"":1},{""ProductId"":10224,""Amount"":1},{""ProductId"":10156,""Amount"":1},{""ProductId"":10085,""Amount"":2},{""ProductId"":10361,""Amount"":2},{""ProductId"":10252,""Amount"":3},{""ProductId"":10373,""Amount"":1},{""ProductId"":10315,""Amount"":3},{""ProductId"":10295,""Amount"":2},{""ProductId"":10493,""Amount"":7},{""ProductId"":10416,""Amount"":6},{""ProductId"":10278,""Amount"":5},{""ProductId"":10141,""Amount"":7},{""ProductId"":10099,""Amount"":0},{""ProductId"":10476,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674eba"")",1991,"2020-02-23T14:52:25.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Pichincha""}}","[{""ProductId"":10023,""Amount"":1},{""ProductId"":10123,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674ebb"")",1886,"2020-04-10T01:30:12.000Z","{""Cash"":""Debit""}","[{""ProductId"":10400,""Amount"":2},{""ProductId"":10337,""Amount"":0},{""ProductId"":10224,""Amount"":1},{""ProductId"":10214,""Amount"":9},{""ProductId"":10157,""Amount"":3},{""ProductId"":10361,""Amount"":2},{""ProductId"":10372,""Amount"":0},{""ProductId"":10431,""Amount"":5},{""ProductId"":10061,""Amount"":4},{""ProductId"":10070,""Amount"":1},{""ProductId"":10073,""Amount"":4},{""ProductId"":10018,""Amount"":1},{""ProductId"":10127,""Amount"":3},{""ProductId"":10059,""Amount"":0},{""ProductId"":10179,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814674ebc"")",1571,"2019-03-18T01:52:23.000Z","{""Cash"":""Cash""}","[{""ProductId"":10493,""Amount"":7},{""ProductId"":10402,""Amount"":2},{""ProductId"":10175,""Amount"":3},{""ProductId"":10471,""Amount"":6},{""ProductId"":10134,""Amount"":9},{""ProductId"":10061,""Amount"":4},{""ProductId"":10057,""Amount"":3},{""ProductId"":10007,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674ebd"")",1274,"2019-11-21T20:25:45.000Z","{""Cash"":""Debit""}","[{""ProductId"":10073,""Amount"":4},{""ProductId"":10262,""Amount"":2},{""ProductId"":10219,""Amount"":2},{""ProductId"":10222,""Amount"":11},{""ProductId"":10058,""Amount"":0},{""ProductId"":10428,""Amount"":1},{""ProductId"":10357,""Amount"":2},{""ProductId"":10425,""Amount"":4},{""ProductId"":10257,""Amount"":0},{""ProductId"":10471,""Amount"":6},{""ProductId"":10194,""Amount"":3},{""ProductId"":10353,""Amount"":3},{""ProductId"":10499,""Amount"":3},{""ProductId"":10263,""Amount"":3},{""ProductId"":10012,""Amount"":1},{""ProductId"":10036,""Amount"":1},{""ProductId"":10006,""Amount"":2},{""ProductId"":10278,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814674ebe"")",1858,"2020-09-24T06:12:27.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Falabella""}}","[{""ProductId"":10074,""Amount"":4},{""ProductId"":10194,""Amount"":3},{""ProductId"":10316,""Amount"":1},{""ProductId"":10339,""Amount"":1},{""ProductId"":10190,""Amount"":5},{""ProductId"":10255,""Amount"":0},{""ProductId"":10230,""Amount"":4},{""ProductId"":10265,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674ebf"")",1131,"2019-07-19T19:31:21.000Z","{""Cash"":""Debit""}","[{""ProductId"":10115,""Amount"":6},{""ProductId"":10067,""Amount"":6},{""ProductId"":10208,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674ec0"")",1861,"2020-08-16T13:20:09.000Z","{""Cash"":""Cash""}","[{""ProductId"":10352,""Amount"":0},{""ProductId"":10486,""Amount"":0},{""ProductId"":10421,""Amount"":1},{""ProductId"":10063,""Amount"":1},{""ProductId"":10418,""Amount"":7},{""ProductId"":10306,""Amount"":2},{""ProductId"":10051,""Amount"":0},{""ProductId"":10329,""Amount"":3},{""ProductId"":10033,""Amount"":1},{""ProductId"":10013,""Amount"":1},{""ProductId"":10363,""Amount"":6},{""ProductId"":10412,""Amount"":8},{""ProductId"":10175,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674ec1"")",1126,"2019-06-05T04:43:07.000Z","{""Credit"":{""Quotes"":5,""Back"":""Banco Falabella""}}","[{""ProductId"":10110,""Amount"":4},{""ProductId"":10323,""Amount"":1},{""ProductId"":10212,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674ec2"")",1675,"2019-02-16T21:14:26.000Z","{""Credit"":{""Quotes"":6,""Back"":""BBVA""}}","[{""ProductId"":10127,""Amount"":3},{""ProductId"":10411,""Amount"":3},{""ProductId"":10214,""Amount"":9},{""ProductId"":10357,""Amount"":2},{""ProductId"":10348,""Amount"":3},{""ProductId"":10339,""Amount"":1},{""ProductId"":10015,""Amount"":7},{""ProductId"":10338,""Amount"":4},{""ProductId"":10316,""Amount"":1},{""ProductId"":10136,""Amount"":2},{""ProductId"":10011,""Amount"":4},{""ProductId"":10191,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674ec3"")",1546,"2019-11-19T11:35:51.000Z","{""Cash"":""Debit""}","[{""ProductId"":10338,""Amount"":4},{""ProductId"":10069,""Amount"":1},{""ProductId"":10010,""Amount"":8},{""ProductId"":10295,""Amount"":2},{""ProductId"":10232,""Amount"":5},{""ProductId"":10161,""Amount"":1},{""ProductId"":10434,""Amount"":2},{""ProductId"":10141,""Amount"":7},{""ProductId"":10359,""Amount"":6},{""ProductId"":10108,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674ec4"")",1264,"2019-08-19T07:01:29.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Falabella""}}","[{""ProductId"":10119,""Amount"":2},{""ProductId"":10157,""Amount"":3},{""ProductId"":10450,""Amount"":2},{""ProductId"":10010,""Amount"":8},{""ProductId"":10067,""Amount"":6},{""ProductId"":10021,""Amount"":3},{""ProductId"":10401,""Amount"":2},{""ProductId"":10487,""Amount"":0},{""ProductId"":10361,""Amount"":2},{""ProductId"":10459,""Amount"":3},{""ProductId"":10460,""Amount"":0},{""ProductId"":10350,""Amount"":3},{""ProductId"":10311,""Amount"":0},{""ProductId"":10178,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674ec5"")",1497,"2019-11-04T17:07:25.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10240,""Amount"":0},{""ProductId"":10340,""Amount"":1},{""ProductId"":10147,""Amount"":2},{""ProductId"":10345,""Amount"":2},{""ProductId"":10202,""Amount"":1},{""ProductId"":10418,""Amount"":7},{""ProductId"":10443,""Amount"":0},{""ProductId"":10339,""Amount"":1},{""ProductId"":10467,""Amount"":4},{""ProductId"":10194,""Amount"":3},{""ProductId"":10416,""Amount"":6}]"
"ObjectId(""6296b205fc39a43814674ec6"")",1282,"2019-10-26T15:40:05.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10401,""Amount"":2},{""ProductId"":10356,""Amount"":4},{""ProductId"":10089,""Amount"":3},{""ProductId"":10072,""Amount"":2},{""ProductId"":10317,""Amount"":2},{""ProductId"":10074,""Amount"":4},{""ProductId"":10399,""Amount"":1},{""ProductId"":10164,""Amount"":0},{""ProductId"":10074,""Amount"":4},{""ProductId"":10139,""Amount"":3},{""ProductId"":10114,""Amount"":1},{""ProductId"":10183,""Amount"":1},{""ProductId"":10323,""Amount"":1},{""ProductId"":10357,""Amount"":2},{""ProductId"":10419,""Amount"":3},{""ProductId"":10289,""Amount"":2},{""ProductId"":10280,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674ec7"")",1186,"2020-03-09T03:46:30.000Z","{""Cash"":""Debit""}","[{""ProductId"":10455,""Amount"":3},{""ProductId"":10425,""Amount"":4},{""ProductId"":10473,""Amount"":1},{""ProductId"":10198,""Amount"":2},{""ProductId"":10292,""Amount"":1},{""ProductId"":10133,""Amount"":3},{""ProductId"":10348,""Amount"":3},{""ProductId"":10310,""Amount"":1},{""ProductId"":10085,""Amount"":2},{""ProductId"":10021,""Amount"":3},{""ProductId"":10010,""Amount"":8}]"
